"30"	0.25610758750293633
"104"	0.2000665778961385
"187"	0.17978913134704155
"109"	0.17861970356364315
"5"	0.173567645642754
"172"	0.17223686242471645
"117"	0.1654611532154412
"176"	0.15889955267208697
"201"	0.15164728494049584
"58"	0.14391826665236512
"199"	0.14024694882592245
"122"	0.1324025567728717
"138"	0.13191299589451488
"52"	0.12903601946205775
"175"	0.1277230776008282
"210"	0.12696291028237974
"191"	0.12487168062809832
"87"	0.1247167308613737
"125"	0.12389238738088933
"16"	0.12347342980892902
"84"	0.12333321182517408
"13"	0.12263264632350745
"178"	0.12194781013939295
"194"	0.12129343435403594
"33"	0.12071128564971498
"162"	0.12066632396991181
"40"	0.12031726919562992
"54"	0.12031650579198609
"234"	0.12013283079550377
"249"	0.11990213646701033
"107"	0.11974753027359895
"246"	0.11961317882565423
"1"	0.11931462821703105
"23"	0.11893642866783644
"231"	0.11887862152337181
"113"	0.11854772693404092
"170"	0.1180831528228667
"79"	0.1180040681983535
"252"	0.11791966686185029
"114"	0.11737171385735727
"118"	0.11728963561178402
"66"	0.11716659766185426
"255"	0.11685699515470246
"88"	0.11647722217029098
"158"	0.11639038989036432
"184"	0.11633468693321349
"15"	0.11600468842514836
"233"	0.11587691604703067
"224"	0.11526880032064273
"148"	0.11466547302894878
"90"	0.11445563465263042
"68"	0.11443748108210118
"209"	0.11438950713882942
"143"	0.11408622408790879
"211"	0.11399355397886336
"258"	0.11397415106035941
"263"	0.11388129538441702
"161"	0.11359049234432181
"64"	0.11356366975963518
"262"	0.11338221978041224
"257"	0.11311365670211637
"181"	0.11303400885962861
"144"	0.11283013521681716
"166"	0.11278675284130736
"137"	0.11277472565909867
"76"	0.11266074016140287
"264"	0.11265242617782133
"229"	0.11256386704354808
"142"	0.11242578567791539
"265"	0.11224718082319467
"163"	0.11222164046430201
"164"	0.11217684253877191
"96"	0.112153063815818
"189"	0.1119751542864047
"106"	0.11182299192052364
"239"	0.11135965083848391
"140"	0.11118444211882265
"236"	0.1110819552646829
"123"	0.11055898094072132
"238"	0.11044770763082125
"80"	0.11027187700901249
"93"	0.11009789332101687
"237"	0.10990442459614658
"186"	0.10977067019800792
"112"	0.10939659242522957
"86"	0.10935811216524557
"25"	0.10931197115094779
"50"	0.10916652254413228
"8"	0.10862824529869507
"256"	0.10853673778737459
"215"	0.10829221671091685
"70"	0.1078838092781186
"141"	0.10768193607229856
"261"	0.107666192430488
"10"	0.10761668826560969
"230"	0.10760970767466073
"134"	0.10749874267013142
"151"	0.10736778554964785
"4"	0.10684873200930126
"34"	0.10658808178106176
"48"	0.10627040728736276
"63"	0.10608349633094578
"24"	0.10590891911113501
"36"	0.10580489050473714
"2"	0.10551996408687953
"65"	0.10543895761087489
"180"	0.1052369675037582
"43"	0.10492270664843814
"216"	0.1047977854673509
"195"	0.10463665842928407
"130"	0.10459971957672509
"150"	0.10406209924668995
"132"	0.10404480517971455
"101"	0.10391200650224516
"200"	0.10311919266153373
"221"	0.10296610645201132
"67"	0.10270469503747051
"28"	0.10225113334394068
"128"	0.10195419121098451
"100"	0.10176112040915351
"111"	0.10175458286569398
"190"	0.1014757890937184
"157"	0.10078849415880735
"35"	0.10022554243576683
"219"	0.10013130970242783
"71"	0.09976058424195863
"49"	0.09943300939914525
"45"	0.09934274516896553
"213"	0.09930916492713443
"37"	0.09921178378979262
"56"	0.09883778991554332
"97"	0.09860378966752652
"115"	0.09805645544907125
"218"	0.09787185841442562
"228"	0.09725404075367698
"202"	0.09722093931447431
"77"	0.09702969688085887
"223"	0.096573195119441
"39"	0.09651707726856301
"243"	0.09649751817937276
"160"	0.0964770581925177
"57"	0.09639556671648827
"155"	0.09633375755470427
"145"	0.09530064643710613
"55"	0.09470551332740039
"222"	0.09461551127943356
"253"	0.09444941923267383
"133"	0.09428655857404496
"244"	0.09413161238217022
"102"	0.09286325213174122
"139"	0.09244706142211938
"61"	0.09216038290044137
"31"	0.09122118342582712
"135"	0.0911299209238622
"154"	0.09108097210043589
"121"	0.09104834906722979
"197"	0.09057550505118174
"14"	0.09044594848522661
"9"	0.09026115108356465
"116"	0.09022031542010879
"75"	0.09013747412604023
"41"	0.0901371077649251
"89"	0.08958574112049233
"51"	0.08952152479566317
"203"	0.08922376129095638
"72"	0.08865379692027037
"146"	0.08853658145674995
"127"	0.0883881479101132
"12"	0.08816912666409894
"245"	0.0881231334711693
"27"	0.08809887044827637
"198"	0.08806313330584321
"156"	0.08792537666968166
"98"	0.08788658752859363
"259"	0.0871756711724033
"196"	0.08616922680964317
"108"	0.08561073480894171
"226"	0.0855443843085769
"179"	0.08477276212069997
"124"	0.08450445139029457
"232"	0.08364178523168796
"206"	0.08357280929682973
"131"	0.08338783482815326
"95"	0.08335693988164627
"152"	0.08319834814829094
"17"	0.0831753690145573
"120"	0.08303252748719832
"205"	0.08302284089547911
"251"	0.08299641950457239
"21"	0.08297404683405195
"105"	0.08289275441720312
"225"	0.08262074885724559
"46"	0.08234332088746259
"149"	0.08233859572151557
"81"	0.08090785981257788
"227"	0.08060571925596921
"171"	0.08052993314534218
"19"	0.07943494943114217
"7"	0.07831986411658622
"91"	0.07770689984709482
"214"	0.07745375602878149
"53"	0.07740291031997905
"208"	0.07718716885014355
"62"	0.0766152716266042
"177"	0.07641696352884493
"73"	0.07567600767754318
"220"	0.07548055451382411
"20"	0.07539779360644343
"185"	0.07530969983194845
"212"	0.0745999161203453
"188"	0.074385311152267
"217"	0.07433903922530714
"207"	0.07416425281278778
"247"	0.07294934365907851
"126"	0.07223106849013396
"74"	0.071350803785704
"242"	0.07134362315468347
"192"	0.07124383780662931
"240"	0.0710554459113096
"42"	0.07036241083616175
"260"	0.07000191673137858
"3"	0.06985350809560523
"165"	0.06797416237704265
"119"	0.06778234295101962
"11"	0.0661192351337736
"85"	0.06602854511265925
"26"	0.06577859806429139
"29"	0.0657365267570085
"92"	0.06480851959104633
"82"	0.06474358825817046
"169"	0.06451074143663851
"44"	0.06402542001826439
"129"	0.06331017333925708
"22"	0.06303381261429236
"174"	0.06278143350842437
"204"	0.06247952716655987
"241"	0.06142723563688842
"167"	0.061222523830325365
"32"	0.06109787327761727
"153"	0.06056373253577944
"99"	0.06008865539320309
"173"	0.06008145804370072
"183"	0.05853409985743475
"38"	0.05791427287264456
"83"	0.05736768211329532
"250"	0.057044008706736926
"248"	0.05406105607423326
"18"	0.0524197165008557
"235"	0.05148549299609717
"168"	0.04962075987818003
"182"	0.04956118360347687
"78"	0.04945682121018835
"6"	0.04831818885848522
"69"	0.04770731790200206
"159"	0.046638005623141354
"193"	0.04602694182348739
"254"	0.04539094268441643
"147"	0.044604149528370954
"136"	0.040904378620177866
"60"	0.040872018894011715
"47"	0.03560717179556592
"94"	0.032612401099441884
"59"	0.011954905847373635
"110"	0.0
